id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,electorate,electoraterating
4775,3019,BRAYBROOK NORTH,VIC,144.854014,-37.784683,WEST FOOTSCRAY DC,Delivery Area,Updated 6-Feb-2020,21303,Maribyrnong,213,Melbourne - West,R1,-37.7903679,144.8566207,21303134730,21303134730,213031347,Braybrook,21303,Maribyrnong,213,Melbourne - West,1,1,1,1,Fraser,,V1,PHN201,North Western Melbourne,Moonee Valley,Fraser,Inner Metropolitan
4776,3019,ROBINSON,VIC,144.854014,-37.784683,WEST FOOTSCRAY DC,Delivery Area,Updated 6-Feb-2020,21303,Maribyrnong,213,Melbourne - West,R1,-37.793488,144.860535,21303134701,21303134701,213031347,Braybrook,21303,Maribyrnong,213,Melbourne - West,1,1,1,1,Fraser,,V1,PHN201,North Western Melbourne,Moonee Valley,Fraser,Inner Metropolitan
4777,3020,ALBION,VIC,144.829945,-37.777204,SUNSHINE DC,Delivery Area,Updated 6-Feb-2020,21301,Brimbank,213,Melbourne - West,R1,-37.7755151,144.8154448,21301132814,21301132814,213011328,Ardeer - Albion,21301,Brimbank,213,Melbourne - West,1,1,1,1,Fraser,,V1,PHN201,North Western Melbourne,Wyndham,Fraser,Inner Metropolitan
4778,3020,GLENGALA,VIC,144.829945,-37.777204,SUNSHINE DC,Delivery Area,Updated 6-Feb-2020,21301,Brimbank,213,Melbourne - West,R1,-37.78827,144.8087985,21301133830,21301133830,213011338,Sunshine West,21301,Brimbank,213,Melbourne - West,1,1,1,1,Fraser,,V1,PHN201,North Western Melbourne,Wyndham,Fraser,Inner Metropolitan
4779,3020,SUNSHINE,VIC,144.829945,-37.777204,SUNSHINE DC,Delivery Area,Updated 6-Feb-2020,21301,Brimbank,213,Melbourne - West,R1,-37.783657,144.8375652,21301133609,21301133609,213011336,Sunshine,21301,Brimbank,213,Melbourne - West,1,1,1,1,Fraser,,V1,PHN201,North Western Melbourne,Wyndham,Fraser,Inner Metropolitan
4780,3020,SUNSHINE NORTH,VIC,144.829945,-37.777204,SUNSHINE DC,Delivery Area,Updated 6-Feb-2020,21301,Brimbank,213,Melbourne - West,R1,-37.7645428,144.8312453,21301133714,21301133714,213011337,Sunshine North,21301,Brimbank,213,Melbourne - West,1,1,1,1,Fraser,,V1,PHN201,North Western Melbourne,Wyndham,Fraser,Inner Metropolitan
4781,3020,SUNSHINE WEST,VIC,144.829945,-37.777204,SUNSHINE DC,Delivery Area,Updated 6-Feb-2020,21301,Brimbank,213,Melbourne - West,R1,-37.7946685,144.818759,21301133823,21301133823,213011338,Sunshine West,21301,Brimbank,213,Melbourne - West,1,1,1,1,Fraser,,V1,PHN201,North Western Melbourne,Wyndham,Fraser,Inner Metropolitan
4782,3021,ALBANVALE,VIC,144.796693,-37.743361,ST ALBANS DC,Delivery Area,Updated 6-Feb-2020,21301,Brimbank,213,Melbourne - West,R1,-37.746,144.765,21301133323,21301133323,213011333,Kings Park (Vic.),21301,Brimbank,213,Melbourne - West,1,1,1,1,Fraser,70.45981598,V1,PHN201,North Western Melbourne,Melton,Gorton,Outer Metropolitan
4783,3021,KEALBA,VIC,144.796693,-37.743361,ST ALBANS DC,Delivery Area,Updated 6-Feb-2020,21301,Brimbank,213,Melbourne - West,R1,-37.7327512,144.8238362,21301133224,21301133224,213011332,Keilor Downs,21301,Brimbank,213,Melbourne - West,1,1,1,1,Fraser,70.45981598,V1,PHN201,North Western Melbourne,Melton,Gorton,Outer Metropolitan
4784,3021,KINGS PARK,VIC,144.796693,-37.743361,ST ALBANS DC,Delivery Area,Updated 6-Feb-2020,21301,Brimbank,213,Melbourne - West,R1,-37.734,144.772,21301133301,21301133301,213011333,Kings Park (Vic.),21301,Brimbank,213,Melbourne - West,1,1,1,1,Fraser,70.45981598,V1,PHN201,North Western Melbourne,Melton,Gorton,Outer Metropolitan
4785,3021,ST ALBANS,VIC,144.796693,-37.743361,ST ALBANS DC,Delivery Area,Updated 6-Feb-2020,21301,Brimbank,213,Melbourne - West,R1,-37.7442306,144.7999941,21301133417,21301133417,213011334,St Albans - North,21301,Brimbank,213,Melbourne - West,1,1,1,1,Fraser,70.45981598,V1,PHN201,North Western Melbourne,Melton,Gorton,Outer Metropolitan
4786,3022,ARDEER,VIC,144.793961,-37.795937,SUNSHINE DC,Delivery Area,Updated 6-Feb-2020,21301,Brimbank,213,Melbourne - West,R1,-37.7776716,144.7988921,21301132817,21301132817,213011328,Ardeer - Albion,21301,Brimbank,213,Melbourne - West,1,1,1,1,Fraser,39.20662689,V1,PHN201,North Western Melbourne,Brimbank,Fraser,Inner Metropolitan
4787,3022,DEER PARK EAST,VIC,144.793961,-37.795937,SUNSHINE DC,Delivery Area,Updated 6-Feb-2020,21301,Brimbank,213,Melbourne - West,R1,-37.7776716,144.7988921,21301132817,21301132817,213011328,Ardeer - Albion,21301,Brimbank,213,Melbourne - West,1,1,1,1,Fraser,39.20662689,V1,PHN201,North Western Melbourne,Brimbank,Fraser,Inner Metropolitan
4788,3023,BURNSIDE,VIC,144.770641,-37.78272,SUNSHINE DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R1,-37.753,144.754,21304135415,21304146103,213041461,Burnside,21304,Melton - Bacchus Marsh,213,Melbourne - West,1,1,1,1,Gorton,52.15705872,V1,PHN201,North Western Melbourne,Melton,Gorton,Outer Metropolitan
20755,3023,BURNSIDE HEIGHTS,VIC,144.755657,-37.73218752,Melbourne Metro,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R1,-37.727,144.76,21304135420,21304146205,213041462,Burnside Heights,21304,Melton - Bacchus Marsh,213,Melbourne - West,1,1,1,1,Gorton,52.15705872,V1,PHN201,North Western Melbourne,Melton,Gorton,Outer Metropolitan
4789,3023,CAIRNLEA,VIC,144.770641,-37.78272,SUNSHINE DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R1,-37.7578477,144.7913339,21301132912,21301132912,213011329,Cairnlea,21301,Brimbank,213,Melbourne - West,1,1,1,1,Gorton,52.15705872,V1,PHN201,North Western Melbourne,Melton,Gorton,Outer Metropolitan
4790,3023,CAROLINE SPRINGS,VIC,144.770641,-37.78272,SUNSHINE DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R1,-37.745,144.74,21304135438,21304146322,213041463,Caroline Springs,21304,Melton - Bacchus Marsh,213,Melbourne - West,1,1,1,1,Gorton,52.15705872,V1,PHN201,North Western Melbourne,Melton,Gorton,Outer Metropolitan
4791,3023,DEER PARK,VIC,144.770641,-37.78272,SUNSHINE DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R1,-37.7702749,144.7747728,21301133045,21301133045,213011330,Deer Park - Derrimut,21301,Brimbank,213,Melbourne - West,1,1,1,1,Gorton,52.15705872,V1,PHN201,North Western Melbourne,Melton,Gorton,Outer Metropolitan
4792,3023,DEER PARK NORTH,VIC,144.770641,-37.78272,SUNSHINE DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R1,-37.7561,144.7735655,21301133043,21301133043,213011330,Deer Park - Derrimut,21301,Brimbank,213,Melbourne - West,1,1,1,1,Gorton,52.15705872,V1,PHN201,North Western Melbourne,Melton,Gorton,Outer Metropolitan
4793,3023,RAVENHALL,VIC,144.770641,-37.78272,SUNSHINE DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R1,-37.7910708,144.7257546,21304135902,21304135908,213041359,Rockbank - Mount Cottrell,21304,Melton - Bacchus Marsh,213,Melbourne - West,2,1,2,1,Gorton,52.15705872,V1,PHN201,North Western Melbourne,Melton,Gorton,Outer Metropolitan
20756,3024,FIELDSTONE,VIC,144.649936,-37.75045631,Melbourne Metro,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.7472,144.649,21304135902,21304135908,213041359,Rockbank - Mount Cottrell,21304,Melton - Bacchus Marsh,213,Melbourne - West,2,1,2,1,Lalor,56.69059753,V1,PHN201,North Western Melbourne,Wyndham,Lalor,Outer Metropolitan
4794,3024,MAMBOURIN,VIC,144.556552,-37.899873,HOPPERS CROSSING DEL CENTRE,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.892471,144.5964645,21305136768,21305146801,213051468,Werribee - West,21305,Wyndham,213,Melbourne - West,2,2,2,2,Lalor,56.69059753,V1,PHN201,North Western Melbourne,Wyndham,Lalor,Outer Metropolitan
20757,3024,MANOR LAKES,VIC,144.5812323,-37.86694209,Melbourne Metro,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.8734,144.582,21305136925,21305136968,213051369,Wyndham Vale,21305,Wyndham,213,Melbourne - West,2,2,2,2,Lalor,56.69059753,V1,PHN201,North Western Melbourne,Wyndham,Lalor,Outer Metropolitan
4795,3024,MOUNT COTTRELL,VIC,144.556552,-37.899873,HOPPERS CROSSING DEL CENTRE,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.7968182,144.6229115,21305136513,21305136513,213051365,Tarneit,21305,Wyndham,213,Melbourne - West,1,1,1,1,Lalor,56.69059753,V1,PHN201,North Western Melbourne,Wyndham,Lalor,Outer Metropolitan
4796,3024,WYNDHAM VALE,VIC,144.556552,-37.899873,HOPPERS CROSSING DEL CENTRE,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.89,144.63,21305136921,21305136921,213051369,Wyndham Vale,21305,Wyndham,213,Melbourne - West,1,1,1,1,Lalor,56.69059753,V1,PHN201,North Western Melbourne,Wyndham,Lalor,Outer Metropolitan
4797,3025,ALTONA EAST,VIC,144.839704,-37.835562,NEWPORT DC,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.8388686,144.8346241,21302134309,21302134309,213021343,Altona North,21302,Hobsons Bay,213,Melbourne - West,1,1,1,1,Gellibrand,15.04284,V1,PHN201,North Western Melbourne,Wyndham,Gellibrand,Inner Metropolitan
4798,3025,ALTONA GATE,VIC,144.839704,-37.835562,NEWPORT DC,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.8277061,144.8477003,21302134326,21302134326,213021343,Altona North,21302,Hobsons Bay,213,Melbourne - West,1,1,1,1,Gellibrand,15.04284,V1,PHN201,North Western Melbourne,Wyndham,Gellibrand,Inner Metropolitan
4799,3025,ALTONA NORTH,VIC,144.839704,-37.835562,NEWPORT DC,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.8388686,144.8346241,21302134309,21302134309,213021343,Altona North,21302,Hobsons Bay,213,Melbourne - West,1,1,1,1,Gellibrand,15.04284,V1,PHN201,North Western Melbourne,Wyndham,Gellibrand,Inner Metropolitan
4811,3026,DERRIMUT,VIC,144.64209,-37.91624,HOPPERS CROSSING DEL CENTRE,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.7927082,144.7715559,21301133020,21301133020,213011330,Deer Park - Derrimut,21301,Brimbank,213,Melbourne - West,1,1,1,1,Lalor,,V1,PHN201,North Western Melbourne,Wyndham,Gorton,Outer Metropolitan
4800,3026,LAVERTON NORTH,VIC,144.774986,-37.829923,HOPPERS CROSSING DEL CENTRE,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.8280477,144.7854874,21305136307,21305136307,213051363,Laverton,21305,Wyndham,213,Melbourne - West,1,1,1,1,Gellibrand,,V1,PHN201,North Western Melbourne,Wyndham,Gorton,Outer Metropolitan
4801,3027,LAVERTON RAAF,VIC,144.754147,-37.932419,HOPPERS CROSSING DEL CENTRE,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.8655231,144.7613154,21305136305,21305136315,213051363,Laverton,21305,Wyndham,213,Melbourne - West,1,1,1,1,Gellibrand,16.2057991,V1,PHN201,North Western Melbourne,Wyndham,Lalor,Outer Metropolitan
20758,3027,WILLIAMS LANDING,VIC,144.7430155,-37.86199812,Melbourne Metro,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.8615,144.744,21305136305,21305136316,213051363,Laverton,21305,Wyndham,213,Melbourne - West,1,1,1,1,Gellibrand,16.2057991,V1,PHN201,North Western Melbourne,Wyndham,Lalor,Outer Metropolitan
4802,3027,WILLIAMS RAAF,VIC,144.754147,-37.932419,Melbourne Metro,,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.9232,144.749,21305136410,21305146416,213051464,Point Cook - East,21305,Wyndham,213,Melbourne - West,1,1,1,1,Gellibrand,16.2057991,V1,PHN201,North Western Melbourne,Wyndham,Lalor,Outer Metropolitan
4803,3028,ALTONA MEADOWS,VIC,144.777165,-37.875066,HOPPERS CROSSING DEL CENTRE,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.8715626,144.7775818,21302134230,21302134230,213021342,Altona Meadows,21302,Hobsons Bay,213,Melbourne - West,1,1,1,1,Gellibrand,,V1,PHN201,North Western Melbourne,Wyndham,Gellibrand,Inner Metropolitan
4804,3028,LAVERTON,VIC,144.777165,-37.875066,HOPPERS CROSSING DEL CENTRE,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.8592043,144.7704046,21305136301,21305136301,213051363,Laverton,21305,Wyndham,213,Melbourne - West,1,1,1,1,Gellibrand,,V1,PHN201,North Western Melbourne,Wyndham,Gellibrand,Inner Metropolitan
4805,3028,SEABROOK,VIC,144.777165,-37.875066,HOPPERS CROSSING DEL CENTRE,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.876,144.758,21302134503,21302134503,213021345,Seabrook,21302,Hobsons Bay,213,Melbourne - West,1,1,1,1,Gellibrand,,V1,PHN201,North Western Melbourne,Wyndham,Gellibrand,Inner Metropolitan
4806,3029,HOPPERS CROSSING,VIC,144.705831,-37.837165,HOPPERS CROSSING DEL CENTRE,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.8629027,144.6854533,21305136105,21305136105,213051361,Hoppers Crossing - North,21305,Wyndham,213,Melbourne - West,1,1,1,1,Lalor,,V1,PHN201,North Western Melbourne,Wyndham,Lalor,Outer Metropolitan
4807,3029,TARNEIT,VIC,144.705831,-37.837165,HOPPERS CROSSING DEL CENTRE,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.8091678,144.6672079,21305136514,21305136514,213051365,Tarneit,21305,Wyndham,213,Melbourne - West,1,1,1,1,Lalor,,V1,PHN201,North Western Melbourne,Wyndham,Lalor,Outer Metropolitan
4808,3029,TRUGANINA,VIC,144.705831,-37.837165,HOPPERS CROSSING DEL CENTRE,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.8282806,144.7082568,21305136603,21305136632,213051366,Truganina,21305,Wyndham,213,Melbourne - West,1,1,1,1,Lalor,,V1,PHN201,North Western Melbourne,Wyndham,Lalor,Outer Metropolitan
4809,3030,CHARTWELL,VIC,144.64209,-37.91624,Melbourne Metro,,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.7935,144.764,21301133021,21301133055,213011330,Deer Park - Derrimut,21301,Brimbank,213,Melbourne - West,1,1,1,1,Lalor,,V1,PHN201,North Western Melbourne,Wyndham,Lalor,Outer Metropolitan
4810,3030,COCOROC,VIC,144.64209,-37.91624,HOPPERS CROSSING DEL CENTRE,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.9686685,144.6215012,21305136803,21305136803,213051368,Werribee - South,21305,Wyndham,213,Melbourne - West,2,2,2,2,Lalor,,V1,PHN201,North Western Melbourne,Wyndham,Lalor,Outer Metropolitan
4812,3030,POINT COOK,VIC,144.64209,-37.91624,HOPPERS CROSSING DEL CENTRE,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.9178086,144.7477259,21305136411,21305146606,213051466,Point Cook - South,21305,Wyndham,213,Melbourne - West,1,1,1,1,Lalor,,V1,PHN201,North Western Melbourne,Wyndham,Lalor,Outer Metropolitan
4813,3030,QUANDONG,VIC,144.64209,-37.91624,HOPPERS CROSSING DEL CENTRE,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.8414477,144.5470351,21305136925,21305136968,213051369,Wyndham Vale,21305,Wyndham,213,Melbourne - West,2,2,2,2,Lalor,,V1,PHN201,North Western Melbourne,Wyndham,Lalor,Outer Metropolitan
4814,3030,WERRIBEE,VIC,144.64209,-37.91624,HOPPERS CROSSING DEL CENTRE,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.8997995,144.6641401,21305136805,21305136805,213051368,Werribee - South,21305,Wyndham,213,Melbourne - West,1,1,1,1,Lalor,,V1,PHN201,North Western Melbourne,Wyndham,Lalor,Outer Metropolitan
4815,3030,WERRIBEE SOUTH,VIC,144.64209,-37.91624,HOPPERS CROSSING DEL CENTRE,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R1,-37.937,144.697,21305136818,21305136818,213051368,Werribee - South,21305,Wyndham,213,Melbourne - West,2,2,2,2,Lalor,,V1,PHN201,North Western Melbourne,Wyndham,Lalor,Outer Metropolitan
4816,3031,FLEMINGTON,VIC,144.923403,-37.79119,MOONEE PONDS DC,Delivery Area,Updated 6-Feb-2020,20604,Melbourne City,206,Melbourne - Inner,R1,-37.7833035,144.9277474,20603111511,20603111511,206031115,Flemington,20603,Essendon,206,Melbourne - Inner,1,1,1,1,Melbourne,4.220095634,V1,PHN201,North Western Melbourne,Moonee Valley,Melbourne,Inner Metropolitan
4817,3031,KENSINGTON,VIC,144.923403,-37.79119,MOONEE PONDS DC,Delivery Area,Updated 6-Feb-2020,20604,Melbourne City,206,Melbourne - Inner,R1,-37.7941207,144.9276659,20604112116,20604112116,206041121,Kensington (Vic.),20604,Melbourne City,206,Melbourne - Inner,1,1,1,1,Melbourne,4.220095634,V1,PHN201,North Western Melbourne,Moonee Valley,Melbourne,Inner Metropolitan
4818,3032,ASCOT VALE,VIC,144.897221,-37.774486,MOONEE PONDS DC,Delivery Area,Updated 6-Feb-2020,21303,Maribyrnong,213,Melbourne - West,R1,-37.7767444,144.9110705,20603111304,20603111304,206031113,Ascot Vale,20603,Essendon,206,Melbourne - Inner,1,1,1,1,Maribyrnong,2.215172052,V1,PHN201,North Western Melbourne,Moreland,Maribyrnong,Inner Metropolitan
4819,3032,HIGHPOINT CITY,VIC,144.897221,-37.774486,MOONEE PONDS DC,Delivery Area,Updated 6-Feb-2020,21303,Maribyrnong,213,Melbourne - West,R1,-37.7732279,144.8893046,21303134904,21303134904,213031349,Maribyrnong,21303,Maribyrnong,213,Melbourne - West,1,1,1,1,Maribyrnong,2.215172052,V1,PHN201,North Western Melbourne,Moreland,Maribyrnong,Inner Metropolitan
4820,3032,MARIBYRNONG,VIC,144.897221,-37.774486,MOONEE PONDS DC,Delivery Area,Updated 6-Feb-2020,21303,Maribyrnong,213,Melbourne - West,R1,-37.7695602,144.8820803,21303134912,21303134917,213031349,Maribyrnong,21303,Maribyrnong,213,Melbourne - West,1,1,1,1,Maribyrnong,2.215172052,V1,PHN201,North Western Melbourne,Moreland,Maribyrnong,Inner Metropolitan
4821,3032,TRAVANCORE,VIC,144.897221,-37.774486,MOONEE PONDS DC,Delivery Area,Updated 6-Feb-2020,21303,Maribyrnong,213,Melbourne - West,R1,-37.778,144.935,20603111516,20603111516,206031115,Flemington,20603,Essendon,206,Melbourne - Inner,1,1,1,1,Maribyrnong,2.215172052,V1,PHN201,North Western Melbourne,Moreland,Maribyrnong,Inner Metropolitan
4822,3033,KEILOR EAST,VIC,144.857638,-37.74107,NIDDRIE DC,Delivery Area,Updated 6-Feb-2020,21301,Brimbank,213,Melbourne - West,R1,-37.7343192,144.8566207,21001122818,21001122818,210011228,Keilor,21001,Keilor,210,Melbourne - North West,1,1,1,1,Maribyrnong,65.53743744,V1,PHN201,North Western Melbourne,Moonee Valley,Maribyrnong,Inner Metropolitan
4823,3034,AVONDALE HEIGHTS,VIC,144.86194,-37.761235,NIDDRIE DC,Delivery Area,Updated 6-Feb-2020,21001,Keilor,210,Melbourne - North West,R1,-37.7628247,144.8648709,21001122916,21001122916,210011229,Keilor East,21001,Keilor,210,Melbourne - North West,1,1,1,1,Maribyrnong,45.45587158,V1,PHN201,North Western Melbourne,Moonee Valley,Maribyrnong,Inner Metropolitan
4824,3036,KEILOR,VIC,144.82246,-37.705324,NIDDRIE DC,Delivery Area,Updated 6-Feb-2020,21301,Brimbank,213,Melbourne - West,R1,-37.712,144.831,21001122824,21001122824,210011228,Keilor,21001,Keilor,210,Melbourne - North West,1,1,1,1,Fraser,,V1,PHN201,North Western Melbourne,Hume,Fraser,Inner Metropolitan
4825,3036,KEILOR NORTH,VIC,144.82246,-37.705324,NIDDRIE DC,Delivery Area,Updated 6-Feb-2020,21301,Brimbank,213,Melbourne - West,R1,-37.68,144.784,21301134010,21301134010,213011340,Taylors Lakes,21301,Brimbank,213,Melbourne - West,1,1,1,1,Fraser,,V1,PHN201,North Western Melbourne,Hume,Fraser,Inner Metropolitan
4826,3037,CALDER PARK,VIC,144.780474,-37.715579,Melbourne Metro,,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R1,-37.679,144.762,21301134014,21301134014,213011340,Taylors Lakes,21301,Brimbank,213,Melbourne - West,1,1,1,1,Gorton,,V1,PHN201,North Western Melbourne,Melton,Gorton,Outer Metropolitan
4827,3037,DELAHEY,VIC,144.780474,-37.715579,ST ALBANS DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R1,-37.719,144.777,21301133102,21301133102,213011331,Delahey,21301,Brimbank,213,Melbourne - West,1,1,1,1,Gorton,,V1,PHN201,North Western Melbourne,Melton,Gorton,Outer Metropolitan
4828,3037,HILLSIDE,VIC,144.780474,-37.715579,ST ALBANS DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R1,-37.687,144.743,21304135518,21304135518,213041355,Hillside,21304,Melton - Bacchus Marsh,213,Melbourne - West,1,1,1,1,Gorton,,V1,PHN201,North Western Melbourne,Melton,Gorton,Outer Metropolitan
4829,3037,PLUMPTON,VIC,144.780474,-37.715579,Melbourne Metro,,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R1,-37.694,144.752,21304135516,21304135516,213041355,Hillside,21304,Melton - Bacchus Marsh,213,Melbourne - West,1,1,1,1,Gorton,,V1,PHN201,North Western Melbourne,Melton,Gorton,Outer Metropolitan
4830,3037,SYDENHAM,VIC,144.780474,-37.715579,ST ALBANS DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R1,-37.702,144.767,21301133920,21301133920,213011339,Sydenham,21301,Brimbank,213,Melbourne - West,1,1,1,1,Gorton,,V1,PHN201,North Western Melbourne,Melton,Gorton,Outer Metropolitan
4831,3037,TAYLORS HILL,VIC,144.780474,-37.715579,ST ALBANS DC,Delivery Area,Updated 6-Feb-2020,21304,Melton - Bacchus Marsh,213,Melbourne - West,R1,-37.715,144.751,21304136024,21304136029,213041360,Taylors Hill,21304,Melton - Bacchus Marsh,213,Melbourne - West,1,1,1,1,Gorton,,V1,PHN201,North Western Melbourne,Melton,Gorton,Outer Metropolitan
4832,3038,KEILOR DOWNS,VIC,144.766873,-37.700454,ST ALBANS DC,Delivery Area,Updated 6-Feb-2020,21301,Brimbank,213,Melbourne - West,R1,-37.722,144.803,21301133227,21301133227,213011332,Keilor Downs,21301,Brimbank,213,Melbourne - West,1,1,1,1,Fraser,113.3283234,V1,PHN201,North Western Melbourne,Brimbank,Fraser,Inner Metropolitan
4833,3038,KEILOR LODGE,VIC,144.766873,-37.700454,ST ALBANS DC,Delivery Area,Updated 6-Feb-2020,21301,Brimbank,213,Melbourne - West,R1,-37.6982783,144.7988921,21301134034,21301134034,213011340,Taylors Lakes,21301,Brimbank,213,Melbourne - West,1,1,1,1,Fraser,113.3283234,V1,PHN201,North Western Melbourne,Brimbank,Fraser,Inner Metropolitan
4834,3038,TAYLORS LAKES,VIC,144.766873,-37.700454,ST ALBANS DC,Delivery Area,Updated 6-Feb-2020,21301,Brimbank,213,Melbourne - West,R1,-37.6973477,144.7811982,21301134039,21301134039,213011340,Taylors Lakes,21301,Brimbank,213,Melbourne - West,1,1,1,1,Fraser,113.3283234,V1,PHN201,North Western Melbourne,Brimbank,Fraser,Inner Metropolitan
4835,3038,WATERGARDENS,VIC,144.766873,-37.700454,ST ALBANS DC,Delivery Area,Updated 6-Feb-2020,21301,Brimbank,213,Melbourne - West,R1,-37.699141,144.776823,21301134039,21301134039,213011340,Taylors Lakes,21301,Brimbank,213,Melbourne - West,1,1,1,1,Fraser,113.3283234,V1,PHN201,North Western Melbourne,Brimbank,Fraser,Inner Metropolitan
